/Users/jel/anaconda/bin/python /Users/jel/Documents/Personal/PycharmProjects/Project2/project_2_lenet.py
Loading training_file="./train.p"
Loading testing_file="./test.p"
num_train=37248, num_valid=1961, num_test=12630, num_classes=43
BATCH_SIZE=64, EPOCHS=1000, steps_per_epoch=582, image_shape=1024
Epoch 428: Validation loss=0.2649, Validation accuracy=0.9797
Epoch 429: Validation loss=0.2267, Validation accuracy=0.9839
Epoch 430: Validation loss=0.2264, Validation accuracy=0.9823
Epoch 431: Validation loss=0.2267, Validation accuracy=0.9828
Epoch 432: Validation loss=0.2274, Validation accuracy=0.9828
Epoch 433: Validation loss=0.2281, Validation accuracy=0.9828
Epoch 434: Validation loss=0.2289, Validation accuracy=0.9823
Epoch 435: Validation loss=0.2299, Validation accuracy=0.9818
Epoch 436: Validation loss=0.2311, Validation accuracy=0.9818
Epoch 437: Validation loss=0.2322, Validation accuracy=0.9818
Epoch 438: Validation loss=0.2336, Validation accuracy=0.9823
Epoch 439: Validation loss=0.2348, Validation accuracy=0.9828
Epoch 440: Validation loss=0.2361, Validation accuracy=0.9828
Epoch 441: Validation loss=0.2373, Validation accuracy=0.9828
Epoch 442: Validation loss=0.2390, Validation accuracy=0.9828
Epoch 443: Validation loss=0.2403, Validation accuracy=0.9823
Epoch 444: Validation loss=0.2415, Validation accuracy=0.9823
Epoch 445: Validation loss=0.2423, Validation accuracy=0.9823
Epoch 446: Validation loss=0.2428, Validation accuracy=0.9839
Epoch 447: Validation loss=0.2440, Validation accuracy=0.9833
Epoch 448: Validation loss=0.2452, Validation accuracy=0.9844
Epoch 449: Validation loss=0.2592, Validation accuracy=0.9812
Epoch 450: Validation loss=0.2036, Validation accuracy=0.9859
Epoch 451: Validation loss=0.2226, Validation accuracy=0.9807
Epoch 452: Validation loss=0.2199, Validation accuracy=0.9823
Epoch 453: Validation loss=0.2190, Validation accuracy=0.9823
Epoch 454: Validation loss=0.2190, Validation accuracy=0.9828
Epoch 455: Validation loss=0.2194, Validation accuracy=0.9823
Epoch 456: Validation loss=0.2203, Validation accuracy=0.9823
Epoch 457: Validation loss=0.2214, Validation accuracy=0.9823
Epoch 458: Validation loss=0.2228, Validation accuracy=0.9828
Epoch 459: Validation loss=0.2244, Validation accuracy=0.9828
Epoch 460: Validation loss=0.2261, Validation accuracy=0.9833
Epoch 461: Validation loss=0.2280, Validation accuracy=0.9833
Epoch 462: Validation loss=0.2300, Validation accuracy=0.9833
Epoch 463: Validation loss=0.2320, Validation accuracy=0.9833
Epoch 464: Validation loss=0.2342, Validation accuracy=0.9833
Epoch 465: Validation loss=0.2363, Validation accuracy=0.9828
Epoch 466: Validation loss=0.2384, Validation accuracy=0.9823
Epoch 467: Validation loss=0.2408, Validation accuracy=0.9823
Epoch 468: Validation loss=0.2430, Validation accuracy=0.9823
Epoch 469: Validation loss=0.2452, Validation accuracy=0.9818
Epoch 470: Validation loss=0.2470, Validation accuracy=0.9823
Epoch 471: Validation loss=0.2491, Validation accuracy=0.9823
Epoch 472: Validation loss=0.2483, Validation accuracy=0.9823
Epoch 473: Validation loss=0.3137, Validation accuracy=0.9760
Epoch 474: Validation loss=0.2464, Validation accuracy=0.9786
Epoch 475: Validation loss=0.2690, Validation accuracy=0.9771
Epoch 476: Validation loss=0.2803, Validation accuracy=0.9766
Epoch 477: Validation loss=0.2366, Validation accuracy=0.9818
Epoch 478: Validation loss=0.2481, Validation accuracy=0.9828
Epoch 479: Validation loss=0.2860, Validation accuracy=0.9807
Epoch 480: Validation loss=0.2238, Validation accuracy=0.9797
Epoch 481: Validation loss=0.2423, Validation accuracy=0.9797
Epoch 482: Validation loss=0.2520, Validation accuracy=0.9828
Epoch 483: Validation loss=0.2439, Validation accuracy=0.9839
Epoch 484: Validation loss=0.2435, Validation accuracy=0.9839
Epoch 485: Validation loss=0.2433, Validation accuracy=0.9833
Epoch 486: Validation loss=0.2431, Validation accuracy=0.9828
Epoch 487: Validation loss=0.2429, Validation accuracy=0.9828
Epoch 488: Validation loss=0.2426, Validation accuracy=0.9828
Epoch 489: Validation loss=0.2424, Validation accuracy=0.9823
Epoch 490: Validation loss=0.2421, Validation accuracy=0.9823
Epoch 491: Validation loss=0.2421, Validation accuracy=0.9818
Epoch 492: Validation loss=0.2418, Validation accuracy=0.9818
Epoch 493: Validation loss=0.2419, Validation accuracy=0.9818
Epoch 494: Validation loss=0.2422, Validation accuracy=0.9818
Epoch 495: Validation loss=0.2428, Validation accuracy=0.9823
Epoch 496: Validation loss=0.2438, Validation accuracy=0.9823
Epoch 497: Validation loss=0.2448, Validation accuracy=0.9823
Epoch 498: Validation loss=0.2458, Validation accuracy=0.9823
Epoch 499: Validation loss=0.2465, Validation accuracy=0.9823
Epoch 500: Validation loss=0.2476, Validation accuracy=0.9828
Epoch 501: Validation loss=0.2502, Validation accuracy=0.9823
Epoch 502: Validation loss=0.2471, Validation accuracy=0.9833
Epoch 503: Validation loss=0.3014, Validation accuracy=0.9797
Epoch 504: Validation loss=0.2645, Validation accuracy=0.9786
Epoch 505: Validation loss=0.2977, Validation accuracy=0.9812
Epoch 506: Validation loss=0.2863, Validation accuracy=0.9812
Epoch 507: Validation loss=0.2841, Validation accuracy=0.9812
Epoch 508: Validation loss=0.2826, Validation accuracy=0.9812
Epoch 509: Validation loss=0.2813, Validation accuracy=0.9807
Epoch 510: Validation loss=0.2802, Validation accuracy=0.9807
Epoch 511: Validation loss=0.2793, Validation accuracy=0.9818
Epoch 512: Validation loss=0.2785, Validation accuracy=0.9818
Epoch 513: Validation loss=0.2777, Validation accuracy=0.9818
Epoch 514: Validation loss=0.2769, Validation accuracy=0.9818
Epoch 515: Validation loss=0.2768, Validation accuracy=0.9812
Epoch 516: Validation loss=0.2764, Validation accuracy=0.9818
Epoch 517: Validation loss=0.2764, Validation accuracy=0.9818
Epoch 518: Validation loss=0.2761, Validation accuracy=0.9823
Epoch 519: Validation loss=0.2760, Validation accuracy=0.9823
Epoch 520: Validation loss=0.2759, Validation accuracy=0.9823
Epoch 521: Validation loss=0.2760, Validation accuracy=0.9818
Epoch 522: Validation loss=0.2755, Validation accuracy=0.9818
Epoch 523: Validation loss=0.2751, Validation accuracy=0.9823
Epoch 524: Validation loss=0.2766, Validation accuracy=0.9818
Epoch 525: Validation loss=0.2771, Validation accuracy=0.9812
Epoch 526: Validation loss=0.3498, Validation accuracy=0.9745
Epoch 527: Validation loss=0.3017, Validation accuracy=0.9776
Epoch 528: Validation loss=0.2803, Validation accuracy=0.9797
Epoch 529: Validation loss=0.2789, Validation accuracy=0.9786
Epoch 530: Validation loss=0.2822, Validation accuracy=0.9792
Epoch 531: Validation loss=0.2805, Validation accuracy=0.9792
Epoch 532: Validation loss=0.2790, Validation accuracy=0.9792
Epoch 533: Validation loss=0.2779, Validation accuracy=0.9797
Epoch 534: Validation loss=0.2767, Validation accuracy=0.9792
Epoch 535: Validation loss=0.2751, Validation accuracy=0.9792
Epoch 536: Validation loss=0.2738, Validation accuracy=0.9792
Epoch 537: Validation loss=0.2724, Validation accuracy=0.9792
Epoch 538: Validation loss=0.2711, Validation accuracy=0.9792
Epoch 539: Validation loss=0.2696, Validation accuracy=0.9797
Epoch 540: Validation loss=0.2683, Validation accuracy=0.9797
Epoch 541: Validation loss=0.2674, Validation accuracy=0.9797
Epoch 542: Validation loss=0.2669, Validation accuracy=0.9802
Epoch 543: Validation loss=0.2658, Validation accuracy=0.9802
Epoch 544: Validation loss=0.2659, Validation accuracy=0.9802
Epoch 545: Validation loss=0.2655, Validation accuracy=0.9802
Epoch 546: Validation loss=0.2666, Validation accuracy=0.9807
Epoch 547: Validation loss=0.2666, Validation accuracy=0.9807
Epoch 548: Validation loss=0.2691, Validation accuracy=0.9812
Epoch 549: Validation loss=0.2709, Validation accuracy=0.9807
Epoch 550: Validation loss=0.3561, Validation accuracy=0.9745
Epoch 551: Validation loss=0.2721, Validation accuracy=0.9797
Epoch 552: Validation loss=0.2577, Validation accuracy=0.9823
Epoch 553: Validation loss=0.2508, Validation accuracy=0.9818
Epoch 554: Validation loss=0.2518, Validation accuracy=0.9818
Epoch 555: Validation loss=0.2520, Validation accuracy=0.9823
Epoch 556: Validation loss=0.2523, Validation accuracy=0.9823
Epoch 557: Validation loss=0.2523, Validation accuracy=0.9823
Epoch 558: Validation loss=0.2524, Validation accuracy=0.9823
Epoch 559: Validation loss=0.2523, Validation accuracy=0.9823
Epoch 560: Validation loss=0.2524, Validation accuracy=0.9823
Epoch 561: Validation loss=0.2526, Validation accuracy=0.9823
Epoch 562: Validation loss=0.2527, Validation accuracy=0.9823
Epoch 563: Validation loss=0.2530, Validation accuracy=0.9818
Epoch 564: Validation loss=0.2534, Validation accuracy=0.9818
Epoch 565: Validation loss=0.2538, Validation accuracy=0.9818
Epoch 566: Validation loss=0.2542, Validation accuracy=0.9818
Epoch 567: Validation loss=0.2549, Validation accuracy=0.9818
Epoch 568: Validation loss=0.2558, Validation accuracy=0.9812
Epoch 569: Validation loss=0.2568, Validation accuracy=0.9812
Epoch 570: Validation loss=0.2586, Validation accuracy=0.9812
Epoch 571: Validation loss=0.2610, Validation accuracy=0.9812
Epoch 572: Validation loss=0.3705, Validation accuracy=0.9776
Epoch 573: Validation loss=0.3179, Validation accuracy=0.9812
Epoch 574: Validation loss=0.3013, Validation accuracy=0.9802
Epoch 575: Validation loss=0.2920, Validation accuracy=0.9812
Epoch 576: Validation loss=0.2911, Validation accuracy=0.9807
Epoch 577: Validation loss=0.2900, Validation accuracy=0.9812
Epoch 578: Validation loss=0.2891, Validation accuracy=0.9812
Epoch 579: Validation loss=0.2880, Validation accuracy=0.9812
Epoch 580: Validation loss=0.2868, Validation accuracy=0.9818
Epoch 581: Validation loss=0.2858, Validation accuracy=0.9818
Epoch 582: Validation loss=0.2852, Validation accuracy=0.9818
Epoch 583: Validation loss=0.2847, Validation accuracy=0.9812
Epoch 584: Validation loss=0.2842, Validation accuracy=0.9812
Epoch 585: Validation loss=0.2838, Validation accuracy=0.9807
Epoch 586: Validation loss=0.2836, Validation accuracy=0.9807
Epoch 587: Validation loss=0.2834, Validation accuracy=0.9807
Epoch 588: Validation loss=0.2829, Validation accuracy=0.9807
Epoch 589: Validation loss=0.2829, Validation accuracy=0.9812
Epoch 590: Validation loss=0.2831, Validation accuracy=0.9818
Epoch 591: Validation loss=0.2824, Validation accuracy=0.9818
Epoch 592: Validation loss=0.2830, Validation accuracy=0.9818
Epoch 593: Validation loss=0.2839, Validation accuracy=0.9818
Epoch 594: Validation loss=0.2833, Validation accuracy=0.9818
Epoch 595: Validation loss=0.2863, Validation accuracy=0.9818
Epoch 596: Validation loss=0.2814, Validation accuracy=0.9818
Epoch 597: Validation loss=0.3057, Validation accuracy=0.9802
Epoch 598: Validation loss=0.2794, Validation accuracy=0.9797
Epoch 599: Validation loss=0.3020, Validation accuracy=0.9818
Epoch 600: Validation loss=0.3035, Validation accuracy=0.9802
Epoch 601: Validation loss=0.3031, Validation accuracy=0.9802
Epoch 602: Validation loss=0.3027, Validation accuracy=0.9802
Epoch 603: Validation loss=0.3023, Validation accuracy=0.9802
Epoch 604: Validation loss=0.3020, Validation accuracy=0.9802
Epoch 605: Validation loss=0.3018, Validation accuracy=0.9802
Epoch 606: Validation loss=0.3019, Validation accuracy=0.9802
Epoch 607: Validation loss=0.3020, Validation accuracy=0.9802
Epoch 608: Validation loss=0.3022, Validation accuracy=0.9802
Epoch 609: Validation loss=0.3026, Validation accuracy=0.9802
Epoch 610: Validation loss=0.3032, Validation accuracy=0.9807
Epoch 611: Validation loss=0.3042, Validation accuracy=0.9802
Epoch 612: Validation loss=0.3049, Validation accuracy=0.9797
Epoch 613: Validation loss=0.3051, Validation accuracy=0.9797
Epoch 614: Validation loss=0.3047, Validation accuracy=0.9802
Epoch 615: Validation loss=0.3043, Validation accuracy=0.9802
Epoch 616: Validation loss=0.3037, Validation accuracy=0.9807
Epoch 617: Validation loss=0.3037, Validation accuracy=0.9807
Epoch 618: Validation loss=0.3034, Validation accuracy=0.9812
Epoch 619: Validation loss=0.3027, Validation accuracy=0.9818
Epoch 620: Validation loss=0.3021, Validation accuracy=0.9812
Epoch 621: Validation loss=0.3013, Validation accuracy=0.9818
Epoch 622: Validation loss=0.3003, Validation accuracy=0.9818
Epoch 623: Validation loss=0.2978, Validation accuracy=0.9823
Epoch 624: Validation loss=0.2948, Validation accuracy=0.9792
Epoch 625: Validation loss=0.3205, Validation accuracy=0.9812
Epoch 626: Validation loss=0.2929, Validation accuracy=0.9792
Epoch 627: Validation loss=0.2845, Validation accuracy=0.9812
Epoch 628: Validation loss=0.2840, Validation accuracy=0.9818
Epoch 629: Validation loss=0.2841, Validation accuracy=0.9823
Epoch 630: Validation loss=0.2843, Validation accuracy=0.9823
Epoch 631: Validation loss=0.2848, Validation accuracy=0.9828
Epoch 632: Validation loss=0.2854, Validation accuracy=0.9828
Epoch 633: Validation loss=0.2861, Validation accuracy=0.9828
Epoch 634: Validation loss=0.2867, Validation accuracy=0.9828
Epoch 635: Validation loss=0.2872, Validation accuracy=0.9828
Epoch 636: Validation loss=0.2876, Validation accuracy=0.9833
Epoch 637: Validation loss=0.2882, Validation accuracy=0.9833
Epoch 638: Validation loss=0.2885, Validation accuracy=0.9833
Epoch 639: Validation loss=0.2889, Validation accuracy=0.9833
Epoch 640: Validation loss=0.2892, Validation accuracy=0.9833
Epoch 641: Validation loss=0.2897, Validation accuracy=0.9839
Epoch 642: Validation loss=0.2902, Validation accuracy=0.9839
Epoch 643: Validation loss=0.2904, Validation accuracy=0.9839
Epoch 644: Validation loss=0.2912, Validation accuracy=0.9839
Epoch 645: Validation loss=0.2913, Validation accuracy=0.9839
Epoch 646: Validation loss=0.2922, Validation accuracy=0.9828
Epoch 647: Validation loss=0.2921, Validation accuracy=0.9823
Epoch 648: Validation loss=0.2924, Validation accuracy=0.9823
Epoch 649: Validation loss=0.2934, Validation accuracy=0.9823
Epoch 650: Validation loss=0.2952, Validation accuracy=0.9823
Epoch 651: Validation loss=0.2967, Validation accuracy=0.9818
Epoch 652: Validation loss=0.3017, Validation accuracy=0.9776
Epoch 653: Validation loss=0.2890, Validation accuracy=0.9797
Epoch 654: Validation loss=0.2781, Validation accuracy=0.9812
Epoch 655: Validation loss=0.2741, Validation accuracy=0.9833
Epoch 656: Validation loss=0.2798, Validation accuracy=0.9833
Epoch 657: Validation loss=0.2820, Validation accuracy=0.9833
Epoch 658: Validation loss=0.2837, Validation accuracy=0.9828
Epoch 659: Validation loss=0.2851, Validation accuracy=0.9828
Epoch 660: Validation loss=0.2862, Validation accuracy=0.9828
Epoch 661: Validation loss=0.2873, Validation accuracy=0.9828
Epoch 662: Validation loss=0.2883, Validation accuracy=0.9828
Epoch 663: Validation loss=0.2893, Validation accuracy=0.9833
Epoch 664: Validation loss=0.2897, Validation accuracy=0.9833
Epoch 665: Validation loss=0.2901, Validation accuracy=0.9839
Epoch 666: Validation loss=0.2905, Validation accuracy=0.9839
Epoch 667: Validation loss=0.2909, Validation accuracy=0.9833
Epoch 668: Validation loss=0.2916, Validation accuracy=0.9833
Epoch 669: Validation loss=0.2920, Validation accuracy=0.9833
Epoch 670: Validation loss=0.2927, Validation accuracy=0.9833
Epoch 671: Validation loss=0.2937, Validation accuracy=0.9833
Epoch 672: Validation loss=0.2944, Validation accuracy=0.9833
Epoch 673: Validation loss=0.2950, Validation accuracy=0.9833
Epoch 674: Validation loss=0.2953, Validation accuracy=0.9833
Epoch 675: Validation loss=0.2952, Validation accuracy=0.9833
Epoch 676: Validation loss=0.2957, Validation accuracy=0.9833
Epoch 677: Validation loss=0.2953, Validation accuracy=0.9833
Epoch 678: Validation loss=0.2950, Validation accuracy=0.9833
Epoch 679: Validation loss=0.2949, Validation accuracy=0.9833
Epoch 680: Validation loss=0.2958, Validation accuracy=0.9833
Epoch 681: Validation loss=0.3243, Validation accuracy=0.9802
Epoch 682: Validation loss=0.3591, Validation accuracy=0.9745
Epoch 683: Validation loss=0.2627, Validation accuracy=0.9823
Epoch 684: Validation loss=0.2641, Validation accuracy=0.9839
Epoch 685: Validation loss=0.2659, Validation accuracy=0.9828
Epoch 686: Validation loss=0.2672, Validation accuracy=0.9828
Epoch 687: Validation loss=0.2685, Validation accuracy=0.9828
Epoch 688: Validation loss=0.2698, Validation accuracy=0.9828
Epoch 689: Validation loss=0.2711, Validation accuracy=0.9828
Epoch 690: Validation loss=0.2724, Validation accuracy=0.9823
Epoch 691: Validation loss=0.2737, Validation accuracy=0.9823
Epoch 692: Validation loss=0.2750, Validation accuracy=0.9823
Epoch 693: Validation loss=0.2764, Validation accuracy=0.9823
Epoch 694: Validation loss=0.2776, Validation accuracy=0.9823
Epoch 695: Validation loss=0.2788, Validation accuracy=0.9828
Epoch 696: Validation loss=0.2800, Validation accuracy=0.9828
Epoch 697: Validation loss=0.2813, Validation accuracy=0.9828
Epoch 698: Validation loss=0.2825, Validation accuracy=0.9828
Epoch 699: Validation loss=0.2838, Validation accuracy=0.9823
Epoch 700: Validation loss=0.2852, Validation accuracy=0.9823
Epoch 701: Validation loss=0.2866, Validation accuracy=0.9823
Epoch 702: Validation loss=0.2880, Validation accuracy=0.9823
Epoch 703: Validation loss=0.2901, Validation accuracy=0.9818
Epoch 704: Validation loss=0.2914, Validation accuracy=0.9818
Epoch 705: Validation loss=0.2924, Validation accuracy=0.9812
Epoch 706: Validation loss=0.2933, Validation accuracy=0.9807
Epoch 707: Validation loss=0.2941, Validation accuracy=0.9807
Epoch 708: Validation loss=0.2949, Validation accuracy=0.9812
Epoch 709: Validation loss=0.2951, Validation accuracy=0.9812
Epoch 710: Validation loss=0.2951, Validation accuracy=0.9812
Epoch 711: Validation loss=0.3517, Validation accuracy=0.9792
Epoch 712: Validation loss=0.3442, Validation accuracy=0.9781
Epoch 713: Validation loss=0.3846, Validation accuracy=0.9708
Epoch 714: Validation loss=0.3620, Validation accuracy=0.9771
Epoch 715: Validation loss=0.3695, Validation accuracy=0.9786
Epoch 716: Validation loss=0.3507, Validation accuracy=0.9792
Epoch 717: Validation loss=0.3478, Validation accuracy=0.9792
Epoch 718: Validation loss=0.3451, Validation accuracy=0.9797
Epoch 719: Validation loss=0.3425, Validation accuracy=0.9797
Epoch 720: Validation loss=0.3400, Validation accuracy=0.9797
Epoch 721: Validation loss=0.3377, Validation accuracy=0.9797
Epoch 722: Validation loss=0.3354, Validation accuracy=0.9802
Epoch 723: Validation loss=0.3331, Validation accuracy=0.9802
Epoch 724: Validation loss=0.3311, Validation accuracy=0.9802
Epoch 725: Validation loss=0.3299, Validation accuracy=0.9802
Epoch 726: Validation loss=0.3286, Validation accuracy=0.9802
Epoch 727: Validation loss=0.3275, Validation accuracy=0.9802
Epoch 728: Validation loss=0.3264, Validation accuracy=0.9802
Epoch 729: Validation loss=0.3258, Validation accuracy=0.9792
Epoch 730: Validation loss=0.3249, Validation accuracy=0.9792
Epoch 731: Validation loss=0.3245, Validation accuracy=0.9797
Epoch 732: Validation loss=0.3242, Validation accuracy=0.9797
Epoch 733: Validation loss=0.3243, Validation accuracy=0.9797
Epoch 734: Validation loss=0.3244, Validation accuracy=0.9807
Epoch 735: Validation loss=0.3253, Validation accuracy=0.9807
Epoch 736: Validation loss=0.3262, Validation accuracy=0.9807
Epoch 737: Validation loss=0.3266, Validation accuracy=0.9807
Epoch 738: Validation loss=0.3272, Validation accuracy=0.9802
Epoch 739: Validation loss=0.3278, Validation accuracy=0.9802
Epoch 740: Validation loss=0.3281, Validation accuracy=0.9802
Epoch 741: Validation loss=0.3310, Validation accuracy=0.9802
Epoch 742: Validation loss=0.3312, Validation accuracy=0.9802
Epoch 743: Validation loss=0.3309, Validation accuracy=0.9807
Epoch 744: Validation loss=0.4120, Validation accuracy=0.9750
Epoch 745: Validation loss=0.3363, Validation accuracy=0.9802
Epoch 746: Validation loss=0.3407, Validation accuracy=0.9802
Epoch 747: Validation loss=0.3444, Validation accuracy=0.9802
Epoch 748: Validation loss=0.3444, Validation accuracy=0.9802
Epoch 749: Validation loss=0.3442, Validation accuracy=0.9802
Epoch 750: Validation loss=0.3438, Validation accuracy=0.9802
Epoch 751: Validation loss=0.3437, Validation accuracy=0.9802
Epoch 752: Validation loss=0.3436, Validation accuracy=0.9802
Epoch 753: Validation loss=0.3428, Validation accuracy=0.9802
Epoch 754: Validation loss=0.3425, Validation accuracy=0.9802
Epoch 755: Validation loss=0.3417, Validation accuracy=0.9807
Epoch 756: Validation loss=0.3416, Validation accuracy=0.9812
Epoch 757: Validation loss=0.3411, Validation accuracy=0.9812
Epoch 758: Validation loss=0.3407, Validation accuracy=0.9812
Epoch 759: Validation loss=0.3410, Validation accuracy=0.9812
Epoch 760: Validation loss=0.3406, Validation accuracy=0.9812
Epoch 761: Validation loss=0.3406, Validation accuracy=0.9812
Epoch 762: Validation loss=0.3411, Validation accuracy=0.9812
Epoch 763: Validation loss=0.3408, Validation accuracy=0.9812
Epoch 764: Validation loss=0.3417, Validation accuracy=0.9818
Epoch 765: Validation loss=0.3416, Validation accuracy=0.9818
Epoch 766: Validation loss=0.3428, Validation accuracy=0.9818
Epoch 767: Validation loss=0.3429, Validation accuracy=0.9818
Epoch 768: Validation loss=0.3435, Validation accuracy=0.9818
Epoch 769: Validation loss=0.3439, Validation accuracy=0.9818
Epoch 770: Validation loss=0.3442, Validation accuracy=0.9818
Epoch 771: Validation loss=0.3439, Validation accuracy=0.9818
Epoch 772: Validation loss=0.3485, Validation accuracy=0.9818
Epoch 773: Validation loss=0.4180, Validation accuracy=0.9740
Epoch 774: Validation loss=0.4001, Validation accuracy=0.9750
Epoch 775: Validation loss=0.3194, Validation accuracy=0.9792
Epoch 776: Validation loss=0.3313, Validation accuracy=0.9792
Epoch 777: Validation loss=0.3274, Validation accuracy=0.9786
Epoch 778: Validation loss=0.3261, Validation accuracy=0.9786
Epoch 779: Validation loss=0.3249, Validation accuracy=0.9786
Epoch 780: Validation loss=0.3239, Validation accuracy=0.9786
Epoch 781: Validation loss=0.3228, Validation accuracy=0.9786
Epoch 782: Validation loss=0.3219, Validation accuracy=0.9792
Epoch 783: Validation loss=0.3209, Validation accuracy=0.9792
Epoch 784: Validation loss=0.3199, Validation accuracy=0.9792
Epoch 785: Validation loss=0.3190, Validation accuracy=0.9792
Epoch 786: Validation loss=0.3182, Validation accuracy=0.9797
Epoch 787: Validation loss=0.3174, Validation accuracy=0.9797
Epoch 788: Validation loss=0.3168, Validation accuracy=0.9802
Epoch 789: Validation loss=0.3163, Validation accuracy=0.9802
Epoch 790: Validation loss=0.3160, Validation accuracy=0.9802
Epoch 791: Validation loss=0.3158, Validation accuracy=0.9807
Epoch 792: Validation loss=0.3157, Validation accuracy=0.9807
Epoch 793: Validation loss=0.3156, Validation accuracy=0.9812
Epoch 794: Validation loss=0.3155, Validation accuracy=0.9812
Epoch 795: Validation loss=0.3160, Validation accuracy=0.9812
Epoch 796: Validation loss=0.3167, Validation accuracy=0.9818
Epoch 797: Validation loss=0.3177, Validation accuracy=0.9812
Epoch 798: Validation loss=0.3190, Validation accuracy=0.9807
Epoch 799: Validation loss=0.3203, Validation accuracy=0.9807
Epoch 800: Validation loss=0.3216, Validation accuracy=0.9807
Epoch 801: Validation loss=0.3237, Validation accuracy=0.9807
Epoch 802: Validation loss=0.3609, Validation accuracy=0.9807
Epoch 803: Validation loss=0.3645, Validation accuracy=0.9812
Epoch 804: Validation loss=0.4256, Validation accuracy=0.9755
Epoch 805: Validation loss=0.3898, Validation accuracy=0.9786
Epoch 806: Validation loss=0.3553, Validation accuracy=0.9797
Epoch 807: Validation loss=0.3481, Validation accuracy=0.9807
Epoch 808: Validation loss=0.3475, Validation accuracy=0.9802
Epoch 809: Validation loss=0.3470, Validation accuracy=0.9802
Epoch 810: Validation loss=0.3466, Validation accuracy=0.9802
Epoch 811: Validation loss=0.3464, Validation accuracy=0.9807
Epoch 812: Validation loss=0.3461, Validation accuracy=0.9812
Epoch 813: Validation loss=0.3457, Validation accuracy=0.9812
Epoch 814: Validation loss=0.3455, Validation accuracy=0.9812
Epoch 815: Validation loss=0.3454, Validation accuracy=0.9812
Epoch 816: Validation loss=0.3453, Validation accuracy=0.9812
Epoch 817: Validation loss=0.3453, Validation accuracy=0.9818
Epoch 818: Validation loss=0.3451, Validation accuracy=0.9818
Epoch 819: Validation loss=0.3455, Validation accuracy=0.9818
Epoch 820: Validation loss=0.3459, Validation accuracy=0.9818
Epoch 821: Validation loss=0.3462, Validation accuracy=0.9818
Epoch 822: Validation loss=0.3466, Validation accuracy=0.9812
Epoch 823: Validation loss=0.3470, Validation accuracy=0.9807
Epoch 824: Validation loss=0.3478, Validation accuracy=0.9807
Epoch 825: Validation loss=0.3491, Validation accuracy=0.9807
Epoch 826: Validation loss=0.3506, Validation accuracy=0.9807
Epoch 827: Validation loss=0.3525, Validation accuracy=0.9807
Epoch 828: Validation loss=0.3539, Validation accuracy=0.9812
Epoch 829: Validation loss=0.3551, Validation accuracy=0.9812
Epoch 830: Validation loss=0.3558, Validation accuracy=0.9818
Epoch 831: Validation loss=0.3570, Validation accuracy=0.9823
Epoch 832: Validation loss=0.3582, Validation accuracy=0.9823
Epoch 833: Validation loss=0.3810, Validation accuracy=0.9776
Epoch 834: Validation loss=0.3456, Validation accuracy=0.9792
Epoch 835: Validation loss=0.3353, Validation accuracy=0.9823
Epoch 836: Validation loss=0.3324, Validation accuracy=0.9823
Epoch 837: Validation loss=0.3313, Validation accuracy=0.9823
Epoch 838: Validation loss=0.3305, Validation accuracy=0.9823
Epoch 839: Validation loss=0.3297, Validation accuracy=0.9828
Epoch 840: Validation loss=0.3290, Validation accuracy=0.9833
Epoch 841: Validation loss=0.3284, Validation accuracy=0.9833
Epoch 842: Validation loss=0.3277, Validation accuracy=0.9833
Epoch 843: Validation loss=0.3271, Validation accuracy=0.9833
Epoch 844: Validation loss=0.3266, Validation accuracy=0.9833
Epoch 845: Validation loss=0.3263, Validation accuracy=0.9833
Epoch 846: Validation loss=0.3259, Validation accuracy=0.9833
Epoch 847: Validation loss=0.3255, Validation accuracy=0.9839
Epoch 848: Validation loss=0.3254, Validation accuracy=0.9844
Epoch 849: Validation loss=0.3254, Validation accuracy=0.9839
Epoch 850: Validation loss=0.3255, Validation accuracy=0.9839
Epoch 851: Validation loss=0.3257, Validation accuracy=0.9839
Epoch 852: Validation loss=0.3263, Validation accuracy=0.9839
Epoch 853: Validation loss=0.3269, Validation accuracy=0.9833
Epoch 854: Validation loss=0.3273, Validation accuracy=0.9833
Epoch 855: Validation loss=0.3285, Validation accuracy=0.9823
Epoch 856: Validation loss=0.3296, Validation accuracy=0.9823
Epoch 857: Validation loss=0.3307, Validation accuracy=0.9823
Epoch 858: Validation loss=0.3316, Validation accuracy=0.9828
Epoch 859: Validation loss=0.3329, Validation accuracy=0.9828
Epoch 860: Validation loss=0.3348, Validation accuracy=0.9828
Epoch 861: Validation loss=0.3360, Validation accuracy=0.9828
Epoch 862: Validation loss=0.3383, Validation accuracy=0.9823
Epoch 863: Validation loss=0.3404, Validation accuracy=0.9828
Epoch 864: Validation loss=0.3873, Validation accuracy=0.9750
Epoch 865: Validation loss=0.3080, Validation accuracy=0.9839
Epoch 866: Validation loss=0.3290, Validation accuracy=0.9828
Epoch 867: Validation loss=0.3146, Validation accuracy=0.9823
Epoch 868: Validation loss=0.3449, Validation accuracy=0.9812
Epoch 869: Validation loss=0.3272, Validation accuracy=0.9807
Epoch 870: Validation loss=0.3416, Validation accuracy=0.9807
Epoch 871: Validation loss=0.3634, Validation accuracy=0.9760
Epoch 872: Validation loss=0.3645, Validation accuracy=0.9807
Epoch 873: Validation loss=0.3566, Validation accuracy=0.9792
